"Residence","Residence State","Residence FIPS","Workplace","Workplace State","Workplace FIPS","Year","Variable","Measure Type","Value"
"Farmington","CT",900327600,"Beacon Falls","CT",900903250,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Bedford","MA",2501704615,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Bethel","CT",900104720,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Bridgewater","MA",2502308085,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Chelmsford","MA",2501713135,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Colchester","CT",901115910,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Dudley","MA",2502717685,2014,"Commuters","Number",3
"Farmington","CT",900327600,"East Haddam","CT",900722280,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Everett","MA",2501721990,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Fitchburg","MA",2502723875,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Gardner","MA",2502725485,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Great Barrington","MA",2500326815,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Haddam","CT",900735230,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Harvard","MA",2502728950,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Hatfield","MA",2501529265,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Haverhill","MA",2500929405,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Heath","MA",2501129650,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Hingham","MA",2502330210,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Holden","MA",2502730560,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Holliston","MA",2501730700,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Ipswich","MA",2500932310,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Lakeville","MA",2502333920,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Lawrence","MA",2500934550,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Ledyard","CT",901142600,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Leominster","MA",2502735075,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Lowell","MA",2501737000,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Lynn","MA",2500937490,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Malden","MA",2501737875,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Medway","MA",2502139975,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Milford","MA",2502741165,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Milton","MA",2502141690,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Monroe","CT",900148620,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Monson","MA",2501342145,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Needham","MA",2502144105,2014,"Commuters","Number",3
"Farmington","CT",900327600,"New Bedford","MA",2500545000,2014,"Commuters","Number",3
"Farmington","CT",900327600,"Norfolk","MA",2502146050,2014,"Commuters","Number",3
"Farmington","CT",900327600,"North Adams","MA",2500346225,2014,"Commuters","Number",3
"Farmington","CT",900327600,"North Andover","MA",2500946365,2014,"Commuters","Number",3
